Adduct,m/z,CCS(Å2),Charge,Instrument,Type,Approach,Calibrant,DOI,Update date,ID
[M-H]-,146.0459,124.0,1,Agilent 6560 DTIM-QTOF,DTIMS,Single-field,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00002076
[M+Na]+,239.1618,160.6,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00002077
[M+Na]+,239.1618,160.3,1,Agilent 6560 DTIM-QTOF,DTIMS,Single-field,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00002077
[M-H]-,215.1652,152.9,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00002077
[M-H]-,215.1652,152.6,1,Agilent 6560 DTIM-QTOF,DTIMS,Single-field,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00002077
[M+H]+,166.0863,139.6,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1039/C8AN00902C,2021-02-25,AllCCS00002078
[M+H]+,166.0863,140.2,1,Agilent 6560 DTIM-QTOF,DTIMS,Single-field,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00002078
[M+H]+,166.0863,141.3,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.7b01729,2021-02-23,AllCCS00002078
[M+H]+,166.0863,140.3,1,Agilent 6560 DTIM-QTOF,DTIMS,Single-field,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.7b01729,2021-02-23,AllCCS00002078
[M+H]+,166.0863,141.0,1,Agilent 6560 DTIM-QTOF,DTIMS,Single-field,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1016/j.chroma.2017.07.013,2021-02-24,AllCCS00002078
[M+H]+,166.0863,142.2,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1007/s00216-016-9460-9,2021-02-25,AllCCS00002078
[M+H]+,166.0863,139.5,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00002078
[M+Na]+,188.0683,138.3,1,Agilent 6560 DTIM-QTOF,DTIMS,Single-field,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00002078
[M+Na]+,188.0683,138.1,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00002078
[M-H]-,164.0717,141.2,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00002078
[M-H]-,164.0717,139.4,1,Agilent 6560 DTIM-QTOF,DTIMS,Single-field,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00002078
[M-H]-,164.0717,141.3,-1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.7b01729,2021-02-23,AllCCS00002078
[M-H]-,164.0717,139.9,-1,Agilent 6560 DTIM-QTOF,DTIMS,Single-field,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.7b01729,2021-02-23,AllCCS00002078
[M-H]-,164.0717,139.9,-1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1039/C8AN00902C,2021-02-25,AllCCS00002078
[M+Na-2H]-,205.9836,135.7,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00002079
[M+Na-2H]-,205.9836,135.1,1,Agilent 6560 DTIM-QTOF,DTIMS,Single-field,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00002079
[M+Na]+,207.9982,141.0,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00002079
[M+Na]+,207.9982,140.8,1,Agilent 6560 DTIM-QTOF,DTIMS,Single-field,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00002079
[M-H]-,184.0016,128.7,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00002079
[M-H]-,184.0016,127.5,1,Agilent 6560 DTIM-QTOF,DTIMS,Single-field,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00002079
[M+H]+,116.0706,125.5,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00002080
[M+H]+,116.0706,125.1,1,Agilent 6560 DTIM-QTOF,DTIMS,Single-field,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00002080
[M-H]-,114.0560,126.8,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00002080
[M-H]-,114.0560,124.5,1,Agilent 6560 DTIM-QTOF,DTIMS,Single-field,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00002080
[M+H]+,182.0812,145.0,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00002081
[M+H]+,182.0812,145.8,1,Agilent 6560 DTIM-QTOF,DTIMS,Single-field,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00002081
[M+Na]+,204.0632,142.4,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00002081
[M+Na]+,204.0632,143.6,1,Agilent 6560 DTIM-QTOF,DTIMS,Single-field,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00002081
[M-H]-,180.0666,144.6,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00002081
[M-H]-,180.0666,143.8,1,Agilent 6560 DTIM-QTOF,DTIMS,Single-field,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00002081
[M-H]-,116.0717,126.5,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00002082
[M-H]-,116.0717,124.3,1,Agilent 6560 DTIM-QTOF,DTIMS,Single-field,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00002082
[M+Na]+,304.1017,172.2,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00002083
[M+Na]+,304.1017,170.7,1,Agilent 6560 DTIM-QTOF,DTIMS,Single-field,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00002083
[M-H]-,280.1051,163.2,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00002083
[M-H]-,280.1051,162.7,1,Agilent 6560 DTIM-QTOF,DTIMS,Single-field,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00002083
[M+H]+,330.0598,167.9,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00002084
[M+H]+,330.0598,168.1,1,Agilent 6560 DTIM-QTOF,DTIMS,Single-field,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00002084
[M-H]-,328.0452,169.3,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00002084
[M-H]-,328.0452,169.4,1,Agilent 6560 DTIM-QTOF,DTIMS,Single-field,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00002084
[M+H]+,560.0790,212.5,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00002085
[M+H]+,560.0790,212.4,1,Agilent 6560 DTIM-QTOF,DTIMS,Single-field,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00002085
[M+Na]+,582.0610,218.0,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00002085
[M+Na]+,582.0610,217.5,1,Agilent 6560 DTIM-QTOF,DTIMS,Single-field,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00002085
[M-H]-,558.0644,205.6,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00002085
[M-H]-,558.0644,207.2,1,Agilent 6560 DTIM-QTOF,DTIMS,Single-field,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00002085
[M+Na-2H]-,467.0351,185.5,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00002086
[M+Na-2H]-,467.0351,186.1,1,Agilent 6560 DTIM-QTOF,DTIMS,Single-field,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00002086
[M-H]-,445.0531,187.7,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00002086
[M-H]-,445.0531,188.2,1,Agilent 6560 DTIM-QTOF,DTIMS,Single-field,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00002086
[M+H]+,768.1225,241.3,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00002087
[M+H]+,768.1225,241.4,1,Agilent 6560 DTIM-QTOF,DTIMS,Single-field,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00002087
[M+Na-2H]-,788.0899,245.2,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00002087
[M+Na-2H]-,788.0899,246.2,1,Agilent 6560 DTIM-QTOF,DTIMS,Single-field,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00002087
[M-H]-,766.1079,243.0,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00002087
[M-H]-,766.1079,244.4,1,Agilent 6560 DTIM-QTOF,DTIMS,Single-field,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00002087
[M+Na-2H]-,488.9483,189.0,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00002088
[M+Na-2H]-,488.9483,188.9,1,Agilent 6560 DTIM-QTOF,DTIMS,Single-field,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00002088
[M+Na]+,490.9629,184.4,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00002088
[M+Na]+,490.9629,185.3,1,Agilent 6560 DTIM-QTOF,DTIMS,Single-field,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00002088
[M-H]-,466.9663,178.2,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00002088
[M-H]-,466.9663,178.6,1,Agilent 6560 DTIM-QTOF,DTIMS,Single-field,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00002088
[M+Na-2H]-,585.0505,219.3,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00002089
[M+Na-2H]-,585.0505,218.2,1,Agilent 6560 DTIM-QTOF,DTIMS,Single-field,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00002089
[M+Na]+,587.0651,208.2,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00002089
[M+Na]+,587.0651,209.9,1,Agilent 6560 DTIM-QTOF,DTIMS,Single-field,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00002089
[M-H]-,563.0685,209.5,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00002089
[M-H]-,563.0685,209.5,1,Agilent 6560 DTIM-QTOF,DTIMS,Single-field,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00002089
[M+H]+,429.0207,186.2,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00002090
[M+H]+,429.0207,186.6,1,Agilent 6560 DTIM-QTOF,DTIMS,Single-field,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00002090
[M+Na-2H]-,448.9881,180.6,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00002090
[M+Na-2H]-,448.9881,180.0,1,Agilent 6560 DTIM-QTOF,DTIMS,Single-field,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00002090
[M+Na]+,451.0027,183.5,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00002090
[M+Na]+,451.0027,184.0,1,Agilent 6560 DTIM-QTOF,DTIMS,Single-field,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00002090
[M-H]-,427.0061,179.3,-1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1039/C8AN00902C,2021-02-25,AllCCS00002090
[M-H]-,744.0838,246.7,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00002091
[M-H]-,744.0838,246.7,1,Agilent 6560 DTIM-QTOF,DTIMS,Single-field,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00002091
[M+Na-2H]-,587.0297,215.9,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00002092
[M+Na-2H]-,587.0297,215.6,1,Agilent 6560 DTIM-QTOF,DTIMS,Single-field,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00002092
[M+Na]+,589.0443,210.7,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00002092
[M+Na]+,589.0443,210.5,1,Agilent 6560 DTIM-QTOF,DTIMS,Single-field,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00002092
[M-H]-,565.0477,206.8,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00002092
[M-H]-,565.0477,207.5,1,Agilent 6560 DTIM-QTOF,DTIMS,Single-field,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00002092
[M+Na-2H]-,587.0297,215.9,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00002093
[M+Na-2H]-,587.0297,215.7,1,Agilent 6560 DTIM-QTOF,DTIMS,Single-field,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00002093
[M+Na]+,589.0443,209.3,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00002093
[M+Na]+,589.0443,210.5,1,Agilent 6560 DTIM-QTOF,DTIMS,Single-field,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00002093
[M-H]-,565.0477,208.3,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00002093
[M-H]-,565.0477,208.9,1,Agilent 6560 DTIM-QTOF,DTIMS,Single-field,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00002093
[M+H]+,608.0889,216.2,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00002094
[M+H]+,608.0889,216.2,1,Agilent 6560 DTIM-QTOF,DTIMS,Single-field,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00002094
[M+Na-2H]-,628.0563,228.9,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00002094
[M+Na-2H]-,628.0563,228.2,1,Agilent 6560 DTIM-QTOF,DTIMS,Single-field,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00002094
[M+Na]+,630.0709,218.5,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00002094
[M+Na]+,630.0709,218.1,1,Agilent 6560 DTIM-QTOF,DTIMS,Single-field,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00002094
[M-H]-,606.0743,223.9,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00002094
[M-H]-,606.0743,223.9,1,Agilent 6560 DTIM-QTOF,DTIMS,Single-field,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00002094
[M-H]-,108.0455,119.3,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00002095
[M-H]-,108.0455,118.0,1,Agilent 6560 DTIM-QTOF,DTIMS,Single-field,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00002095
[M-H]-,151.0400,132.2,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00002096
[M-H]-,151.0400,130.1,1,Agilent 6560 DTIM-QTOF,DTIMS,Single-field,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00002096
[M-H2O-H]-,151.0400,128.0,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00002097
[M-H2O-H]-,151.0400,127.5,1,Agilent 6560 DTIM-QTOF,DTIMS,Single-field,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00002097
[M+H]+,154.0499,141.3,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00002098
[M+H]+,154.0499,139.6,1,Agilent 6560 DTIM-QTOF,DTIMS,Single-field,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00002098
[M-H]-,152.0353,127.2,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00002098
[M-H]-,152.0353,125.7,1,Agilent 6560 DTIM-QTOF,DTIMS,Single-field,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00002098
[M+H]+,154.0499,131.4,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00002099
[M+H]+,154.0499,131.2,1,Agilent 6560 DTIM-QTOF,DTIMS,Single-field,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00002099
[M-H]-,152.0353,130.0,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00002099
[M-H]-,152.0353,127.8,1,Agilent 6560 DTIM-QTOF,DTIMS,Single-field,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00002099
[M-H]-,123.0451,124.9,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00002100
[M-H]-,123.0451,122.3,1,Agilent 6560 DTIM-QTOF,DTIMS,Single-field,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00002100
[M-H]-,197.0455,144.6,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00002101
[M-H]-,197.0455,143.5,1,Agilent 6560 DTIM-QTOF,DTIMS,Single-field,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00002101
[M-H]-,123.0451,122.7,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00002102
[M-H]-,123.0451,121.0,1,Agilent 6560 DTIM-QTOF,DTIMS,Single-field,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00002102
[M-H]-,151.0400,131.9,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00002103
[M-H]-,151.0400,130.2,1,Agilent 6560 DTIM-QTOF,DTIMS,Single-field,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00002103
[M-H]-,109.0295,116.9,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00002104
